# t_epoch,vmrss_kb,vmsize_kb,vmswap_kb,mem_available_kb,threads
1786141685.837,2984436,8551872,0,21228400,71
1786141686.339,2984436,8551872,0,21229172,71
1786141686.839,2984436,8551872,0,21245476,71
1786141687.340,2984436,8551872,0,21228436,71
1786141687.841,2984436,8551872,0,21231132,71
1786141688.341,2984440,8551872,0,21232932,71
1786141688.842,2984440,8551872,0,21219752,71
1786141689.342,2984440,8551872,0,21219024,71
1786141689.844,2984440,8551872,0,21204080,71
1786141690.347,2984440,8551872,0,21205772,71
1786141690.849,2984440,8551872,0,21212452,71
1786141691.350,2984440,8551872,0,21136968,71
1786141691.851,2984440,8551872,0,21132212,71
1786141692.352,2984440,8551872,0,21124688,71
1786141692.853,2984440,8551872,0,21131244,71
1786141693.353,2984440,8551872,0,21135808,71
1786141693.854,2984440,8551872,0,21112944,71
1786141694.358,2984444,8551872,0,21091364,71
1786141694.858,2984444,8551872,0,21081320,71
1786141695.361,2984444,8551872,0,21051352,71
1786141695.861,2984444,8551872,0,21060360,71
1786141696.362,2984448,8551872,0,21086768,71
1786141696.863,2984452,8551872,0,21102820,71
1786141697.364,2984452,8551872,0,21113416,71
1786141697.868,2984452,8551872,0,21121332,71
1786141698.370,2984452,8551872,0,21121332,71
1786141698.871,2984456,8551872,0,21137220,71
1786141699.372,2984456,8551872,0,21137940,71
1786141699.874,2984456,8551872,0,21151768,71
1786141700.375,2984456,8551872,0,21145188,71
1786141700.876,2984456,8551872,0,21160844,71
1786141701.377,2984464,8551872,0,21168144,71
1786141701.886,2984468,8551872,0,21187280,71
1786141702.388,2984468,8551872,0,21189664,71
1786141702.889,2984468,8551872,0,21194756,71
1786141703.390,2984468,8551872,0,21197176,71
1786141703.891,2984468,8551872,0,21208736,71
1786141704.391,2984484,8551872,0,21209012,71
1786141704.896,2984484,8551872,0,21208976,71
1786141705.397,2984484,8551872,0,21201512,71
1786141705.902,2984484,8551872,0,21205384,71
1786141706.403,2984492,8551872,0,21167812,71
1786141706.904,2984504,8551872,0,21110088,71
1786141707.405,2984504,8551872,0,21106864,71
1786141707.906,2984508,8551872,0,21104868,71
1786141708.407,2984516,8551872,0,21104784,71
1786141708.909,2984516,8551872,0,21103404,71
1786141709.411,2984516,8551872,0,21101772,71
1786141709.911,2984516,8551872,0,21086316,71
1786141710.413,2984516,8551872,0,21086828,71
1786141710.914,2984516,8551872,0,21091572,71
1786141711.414,2984516,8551872,0,21110420,71
1786141711.916,2984516,8551872,0,21116424,71
1786141712.417,2984516,8551872,0,21114836,71
1786141712.919,2984516,8551872,0,21121504,71
1786141713.419,2984516,8551872,0,21122548,71
1786141713.924,2984516,8551872,0,21133280,71
1786141714.424,2984516,8551872,0,21138760,71
1786141714.926,2984516,8551872,0,21132456,71
1786141715.428,2984516,8551872,0,21124696,71
1786141715.929,2984516,8551872,0,21131748,71
1786141716.431,2984516,8551872,0,21134628,71
1786141716.932,2984516,8551872,0,21136956,71
1786141717.434,2984516,8551872,0,21146668,71
1786141717.936,2984516,8551872,0,21165364,71
1786141718.437,2984516,8551872,0,21170188,71
1786141718.940,2984516,8551872,0,21178116,71
1786141719.440,2984516,8551872,0,21180236,71
1786141719.941,2984516,8551872,0,21166336,71
1786141720.442,2984516,8551872,0,21155340,71
1786141720.943,2984516,8551872,0,21155184,71
1786141721.445,2984516,8551872,0,21155184,71
1786141721.946,2984516,8551872,0,21169004,71
1786141722.448,2984516,8551872,0,21166080,71
1786141722.950,2984516,8551872,0,21171108,71
1786141723.455,2984516,8551872,0,21185540,71
1786141723.956,2984516,8551872,0,21196836,71
1786141724.457,2984516,8551872,0,21197036,71
1786141724.958,2984516,8551872,0,21189288,71
1786141725.458,2984516,8551872,0,21194704,71
1786141725.960,2984516,8551872,0,21196036,71
1786141726.460,2984516,8551872,0,21194524,71
1786141726.961,2984516,8551872,0,21188752,71
1786141727.462,2984516,8551872,0,21177532,71
1786141727.964,2984516,8551872,0,21159564,71
1786141728.464,2984516,8551872,0,21148884,71
1786141728.966,2984516,8551872,0,21152648,71
1786141729.468,2984516,8551872,0,21152924,71
1786141729.968,2984516,8551872,0,21155268,71
1786141730.469,2984516,8551872,0,21145884,71
1786141730.970,2984516,8551872,0,21152148,71
1786141731.472,2984516,8551872,0,21153468,71
1786141731.972,2984516,8551872,0,21160172,71
1786141732.474,2984516,8551872,0,21160172,71
1786141732.974,2984516,8551872,0,21171156,71
1786141733.476,2984516,8551872,0,21171808,71
1786141733.976,2984516,8551872,0,21164156,71
1786141734.477,2984516,8551872,0,21180876,71
1786141734.978,2984516,8551872,0,21183932,71
1786141735.479,2984520,8551872,0,21184136,71
1786141735.982,2984520,8551872,0,21188256,71
1786141736.483,2984520,8551872,0,21207416,71
1786141736.984,2984520,8551872,0,21210332,71
1786141737.486,2984520,8551872,0,21213180,71
1786141737.986,2984520,8551872,0,21211800,71
1786141738.487,2984520,8551872,0,21211800,71
1786141738.991,2984520,8551872,0,21227928,71
1786141739.491,2984524,8551872,0,21232888,71
1786141739.992,2984524,8551872,0,21204964,71
1786141740.496,2984524,8551872,0,21187872,71
1786141740.997,2984524,8551872,0,21187180,71
1786141741.497,2984528,8551872,0,21186768,71
1786141741.999,2984528,8551872,0,21215884,71
1786141742.501,2984528,8551872,0,21200308,71
1786141743.001,2984528,8551872,0,21193820,71
1786141743.502,2984528,8551872,0,21193416,71
1786141744.005,2984528,8551872,0,21201344,71
1786141744.506,2984528,8551872,0,21201092,71
1786141745.007,2984528,8551872,0,21229944,71
1786141745.509,2984528,8551872,0,21232224,71
1786141746.010,2984528,8551872,0,21234404,71
1786141746.511,2984532,8551872,0,21234312,71
1786141747.014,2984536,8551872,0,21239444,71
1786141747.514,2984536,8551872,0,21239792,71
1786141748.015,2984540,8551872,0,21236196,71
1786141748.516,2984540,8551872,0,21238568,71
1786141749.019,2984540,8551872,0,21239660,71
1786141749.520,2984544,8551872,0,21240316,71
1786141750.020,2984548,8551872,0,21226616,71
1786141750.522,2984548,8551872,0,21205240,71
1786141751.023,2984548,8551872,0,21207524,71
1786141751.524,2984548,8551872,0,21208692,71
1786141752.029,2984548,8551872,0,21209180,71
1786141752.529,2984548,8551872,0,21209120,71
1786141753.030,2984548,8551872,0,21205972,71
1786141753.530,2984548,8551872,0,21208980,71
1786141754.031,2984548,8551872,0,21214188,71
1786141754.534,2984548,8551872,0,21217948,71
1786141755.037,2984548,8551872,0,21202404,71
1786141755.537,2984548,8551872,0,21188556,71
1786141756.038,2984548,8551872,0,21187016,71
1786141756.538,2984548,8551872,0,21187740,71
1786141757.040,2984548,8551872,0,21189504,71
1786141757.546,2984548,8551872,0,21178040,71
1786141758.046,2984548,8551872,0,21179268,71
1786141758.547,2984548,8551872,0,21177916,71
1786141759.048,2984548,8551872,0,21175112,71
1786141759.548,2984548,8551872,0,21173076,71
1786141760.052,2984548,8551872,0,21168056,71
1786141760.552,2984552,8551872,0,21167148,71
1786141761.053,2984552,8551872,0,21187616,71
1786141761.554,2984552,8551872,0,21189636,71
1786141762.055,2984552,8551872,0,21193008,71
1786141762.556,2984552,8551872,0,21195124,71
1786141763.059,2984552,8551872,0,21194420,71
1786141763.560,2984552,8551872,0,21202024,71
1786141764.061,2984552,8551872,0,21204468,71
1786141764.562,2984552,8551872,0,21204852,71
1786141765.064,2984552,8551872,0,21191808,71
1786141765.564,2984552,8551872,0,21190088,71
1786141766.067,2984552,8551872,0,21190028,71
1786141766.567,2984552,8551872,0,21192212,71
1786141767.068,2984552,8551872,0,21209916,71
1786141767.569,2984552,8551872,0,21199296,71
1786141768.070,2984552,8551872,0,21198744,71
1786141768.570,2984552,8551872,0,21198480,71
1786141769.072,2984552,8551872,0,21198056,71
1786141769.574,2984552,8551872,0,21202864,71
1786141770.077,2984552,8551872,0,21199096,71
1786141770.578,2984552,8551872,0,21200404,71
1786141771.079,2984552,8551872,0,21201052,71
1786141771.580,2984552,8551872,0,21201804,71
1786141772.080,2984552,8551872,0,21201524,71
1786141772.581,2984552,8551872,0,21205196,71
1786141773.082,2984552,8551872,0,21206208,71
1786141773.587,2984552,8551872,0,21208140,71
1786141774.087,2984552,8551872,0,21210468,71
1786141774.588,2984552,8551872,0,21210652,71
1786141775.089,2984552,8551872,0,21199184,71
1786141775.590,2984552,8551872,0,21204108,71
1786141776.091,2984552,8551872,0,21204512,71
1786141776.595,2984552,8551872,0,21228464,71
1786141777.096,2984552,8551872,0,21227704,71
1786141777.596,2984552,8551872,0,21228228,71
1786141778.097,2984552,8551872,0,21230136,71
1786141778.599,2984552,8551872,0,21235376,71
1786141779.099,2984552,8551872,0,21235520,71
1786141779.600,2984552,8551872,0,21238892,71
1786141780.101,2984552,8551872,0,21221724,71
1786141780.610,2984552,8551872,0,21213072,71
1786141781.112,2984552,8551872,0,21215528,71
1786141781.615,2984552,8551872,0,21218996,71
1786141782.115,2984552,8551872,0,21230876,71
1786141782.616,2984552,8551872,0,21215660,71
1786141783.117,2984552,8551872,0,21213148,71
1786141783.618,2984552,8551872,0,21221420,71
1786141784.118,2984552,8551872,0,21223692,71
1786141784.619,2984556,8551872,0,21203196,71
1786141785.120,2984556,8551872,0,21202388,71
1786141785.622,2984556,8551872,0,21207252,71
1786141786.124,2984556,8551872,0,21224644,71
1786141786.624,2984556,8551872,0,21214676,71
1786141787.127,2984556,8551872,0,21215964,71
1786141787.628,2984556,8551872,0,21215868,71
1786141788.130,2984556,8551872,0,21213648,71
1786141788.631,2984556,8551872,0,21205368,71
1786141789.131,2984556,8551872,0,21205396,71
1786141789.632,3003120,8587272,0,21178552,71
1786141790.132,2985212,8551872,0,21175888,71
1786141790.633,2985212,8551872,0,21175584,71
1786141791.133,2985212,8551872,0,21162560,71
1786141791.633,2935924,8502584,0,21201412,71
# MARK 1786141791.928 call:generation_status:{}
# MARK 1786141791.929 generate_all:end
# MARK 1786141791.929 run_simulation:begin
# MARK 1786141791.929 call:run_simulation:{"resolution": 0.1}
1786141792.134,2935940,8504648,0,21201424,72
1786141792.634,2935940,8504648,0,21228652,72
1786141793.135,3742204,9769976,0,20404600,72
1786141793.635,3478172,9473636,0,20449660,72
1786141794.135,3479260,9473636,0,20449472,72
1786141794.636,3479260,9473636,0,20456336,72
1786141795.136,3479260,9260032,0,20452340,72
1786141795.637,3479260,9260032,0,20467668,72
1786141796.137,3496100,9291068,0,20451912,72
1786141796.637,3498916,9291068,0,20461844,72
1786141797.138,3501952,9291068,0,20460196,72
1786141797.638,3504560,9291068,0,20468356,72
1786141798.139,3507568,9291068,0,20469012,72
1786141798.639,3479260,9260032,0,20476844,72
1786141799.139,3690324,9523128,0,20300500,72
1786141799.640,4127848,10014428,0,20036144,72
1786141800.141,4135948,10079964,0,20034364,72
1786141800.641,4141356,10079964,0,20033216,72
1786141801.142,4147076,10052224,0,20005212,72
1786141801.642,4152692,10052224,0,20010004,72
1786141802.143,4158576,10052212,0,20007936,71
1786141802.643,4232668,10277512,0,19945944,71
1786141803.144,4448256,10424384,0,19600524,71
1786141803.644,4456128,10424384,0,19607632,71
1786141804.145,4459704,10424384,0,19610488,71
1786141804.645,4538760,10547776,0,19519844,71
1786141805.145,5051604,11138064,0,18800280,71
1786141805.646,5054200,11138064,0,18801720,71
1786141806.146,5062108,11203600,0,18790844,71
1786141806.647,5064780,11203600,0,18783380,71
1786141807.147,5067488,11203600,0,18782704,71
1786141807.648,5068824,11138064,0,18791540,71
1786141808.148,5332060,11609808,0,18593340,71
1786141808.649,5334664,11609808,0,18601876,71
1786141809.150,5338024,11609808,0,18599336,71
1786141809.650,5341300,11609808,0,18582064,71
1786141810.150,5344448,11609808,0,18580836,71
1786141810.651,5347816,11609808,0,18580292,71
1786141811.151,5350468,11609808,0,18579140,71
1786141811.651,5353028,11609808,0,18578608,71
1786141812.152,5355812,11609808,0,18580752,71
1786141812.652,5358532,11609808,0,18584860,71
1786141813.153,5361776,11609808,0,18583244,71
1786141813.654,5364756,11609808,0,18586556,71
1786141814.154,5367972,11609808,0,18587156,71
1786141814.654,5371380,11609808,0,18580232,71
1786141815.155,5374796,11609808,0,18580120,71
1786141815.655,5378364,11609808,0,18588736,71
1786141816.156,5381336,11609808,0,18590828,71
1786141816.656,5384252,11609808,0,18592800,71
1786141817.157,5388616,11609808,0,18592548,71
1786141817.657,5393360,11609808,0,18608712,71
1786141818.157,5396432,11609808,0,18607144,71
1786141818.658,5399484,11609808,0,18619744,71
1786141819.158,5402528,11609808,0,18621252,71
1786141819.659,5405516,11609808,0,18624592,71
1786141820.159,5408556,11609808,0,18624312,71
1786141820.660,5411564,11609808,0,18625376,71
1786141821.160,5414540,11609808,0,18619144,71
1786141821.660,5417532,11609808,0,18616616,71
1786141822.161,5420636,11609808,0,18613332,71
1786141822.661,5423600,11609808,0,18614728,71
1786141823.162,5426720,11609808,0,18611312,71
1786141823.662,5430028,11609808,0,18607180,71
1786141824.162,5433252,11609808,0,18596656,71
1786141824.663,5436280,11609808,0,18587956,71
1786141825.163,5439284,11609808,0,18590040,71
1786141825.664,5442468,11609808,0,18590736,71
1786141826.164,5445552,11609808,0,18605532,71
1786141826.665,5448728,11609808,0,18598200,71
1786141827.165,5451904,11609808,0,18595932,71
1786141827.666,5454972,11609808,0,18593492,71
1786141828.166,5458376,11609808,0,18590916,71
1786141828.667,5461600,11728840,0,18598340,71
1786141829.167,5464868,11728840,0,18594836,71
1786141829.667,5468276,11728840,0,18603304,71
1786141830.168,5471792,11728840,0,18604528,71
1786141830.668,5476400,11728840,0,18604556,71
1786141831.169,5479056,11728840,0,18604536,71
1786141831.669,5481704,11728840,0,18620712,71
1786141832.170,5484424,11728840,0,18617428,71
1786141832.670,5487096,11728840,0,18625024,71
1786141833.171,5489744,11728840,0,18623876,71
1786141833.671,5492348,11728840,0,18624188,71
1786141834.171,5494896,11728840,0,18630704,71
1786141834.672,5497596,11728840,0,18621632,71
1786141835.172,5500228,11728840,0,18618488,71
1786141835.673,5502860,11728840,0,18619064,71
1786141836.173,5505496,11728840,0,18614096,71
1786141836.674,5508108,11728840,0,18634292,71
1786141837.174,5510644,11728840,0,18636988,71
1786141837.675,5513280,11728840,0,18643012,71
1786141838.175,5515928,11728840,0,18645272,71
1786141838.676,5518564,11728840,0,18647884,71
1786141839.176,5521144,11728840,0,18649508,71
1786141839.677,5523752,11728840,0,18673196,71
1786141840.177,5526384,11728840,0,18673500,71
1786141840.677,5528992,11728840,0,18676180,71
1786141841.178,5531640,11728840,0,18676420,71
1786141841.678,5534272,11728840,0,18676300,71
1786141842.178,5536800,11728840,0,18640744,71
1786141842.679,5539336,11728840,0,18627732,71
1786141843.179,5541972,11728840,0,18627984,71
1786141843.679,5544612,11728840,0,18631060,71
1786141844.180,5547176,11728840,0,18652064,71
1786141844.680,5549760,11728840,0,18649268,71
1786141845.181,5552408,11728840,0,18649044,71
1786141845.681,5554980,11728840,0,18648328,71
1786141846.181,5557636,11728840,0,18645828,71
1786141846.682,5560292,11728840,0,18647280,71
1786141847.182,5562928,11728840,0,18675048,71
1786141847.683,5565584,11728840,0,18679516,71
1786141848.183,5568252,11728840,0,18681868,71
1786141848.684,5570904,11728840,0,18679376,71
1786141849.184,5573976,11728840,0,18670624,71
1786141849.685,5577492,11728840,0,18678224,71
1786141850.185,5581152,11728840,0,18667800,71
1786141850.686,5584812,11728840,0,18668176,71
1786141851.186,5588520,11728840,0,18655736,71
1786141851.687,5592236,11966904,0,18650436,71
1786141852.187,5595708,11966904,0,18649680,71
1786141852.688,5599184,11966904,0,18649512,71
1786141853.188,5602280,11966904,0,18650504,71
1786141853.688,5605384,11966904,0,18644596,71
1786141854.189,5608168,11966904,0,18646388,71
1786141854.689,5611112,11966904,0,18648732,71
1786141855.190,5614168,11966904,0,18644812,71
1786141855.690,5617452,11966904,0,18639292,71
1786141856.190,5620120,11966904,0,18634688,71
1786141856.691,5622792,11966904,0,18634220,71
1786141857.192,5625476,11966904,0,18632628,71
1786141857.692,5628032,11966904,0,18635184,71
1786141858.192,5630692,11966904,0,18640004,71
1786141858.693,5633352,11966904,0,18636944,71
1786141859.194,5636008,11966904,0,18637700,71
1786141859.694,5638660,11966904,0,18609148,71
1786141860.195,5641320,11966904,0,18609096,71
1786141860.695,5643972,11966904,0,18607488,71
1786141861.196,5646632,11966904,0,18596392,71
1786141861.696,5649284,11966904,0,18594132,71
1786141862.197,5651896,11966904,0,18595544,71
1786141862.697,5654420,11966904,0,18602980,71
1786141863.198,5657072,11966904,0,18602476,71
1786141863.698,5659732,11966904,0,18594608,71
1786141864.198,5662384,11966904,0,18597112,71
1786141864.699,5665020,11966904,0,18575248,71
1786141865.199,5667648,11966904,0,18566636,71
1786141865.700,5670296,11966904,0,18566788,71
1786141866.200,5672952,11966904,0,18572412,71
1786141866.700,5675584,11966904,0,18556552,71
1786141867.201,5678252,11966904,0,18554788,71
1786141867.702,5680916,11966904,0,18554804,71
1786141868.202,5683588,11966904,0,18546848,71
1786141868.703,5686256,11966904,0,18547208,71
1786141869.203,5688928,11966904,0,18547208,71
1786141869.704,5691592,11966904,0,18515900,71
1786141870.204,5694232,11966904,0,18509920,71
1786141870.705,5697556,11966904,0,18510252,71
1786141871.205,5700216,11966904,0,18507932,71
1786141871.706,5702880,11966904,0,18507280,71
1786141872.206,5705544,11966904,0,18499700,71
1786141872.707,5708216,11966904,0,18499856,71
1786141873.207,5710760,11966904,0,18492900,71
1786141873.708,5713404,11966904,0,18497500,71
1786141874.208,5716056,11966904,0,18494476,71
1786141874.709,5718672,11966904,0,18489104,71
1786141875.209,5721324,11966904,0,18488908,71
1786141875.710,5723984,11966904,0,18488700,71
1786141876.210,5726648,11966904,0,18490988,71
1786141876.711,5730128,11966904,0,18491712,71
1786141877.211,5734256,11966904,0,18488100,71
1786141877.711,5737796,11966904,0,18499716,71
1786141878.212,5751092,11826672,0,18759584,71
1786141878.712,5751092,11826672,0,18765384,71
1786141879.212,5751092,11826672,0,18765372,71
1786141879.713,5751092,11826672,0,18734872,71
1786141880.213,5751092,11826672,0,18730508,71
1786141880.714,5751092,11826672,0,18739304,71
1786141881.214,5751092,11826672,0,18737568,71
1786141881.714,5751092,11826672,0,18747488,71
1786141882.215,5751092,11826672,0,18732352,71
1786141882.715,5751092,11826672,0,18735136,71
1786141883.216,5751092,11826672,0,18735136,71
1786141883.716,5751092,11826672,0,18743888,71
1786141884.217,5751092,11826672,0,18743976,71
1786141884.717,5751092,11826672,0,18725904,71
1786141885.217,5751092,11826672,0,18724712,71
1786141885.718,5751092,11826672,0,18731900,71
1786141886.218,5751092,11826672,0,18728120,71
1786141886.719,5751092,11826672,0,18721496,71
1786141887.219,5751092,11826672,0,18721496,71
1786141887.720,5751092,11826672,0,18706628,71
1786141888.220,5751092,11826672,0,18706628,71
1786141888.721,5751092,11826672,0,18715980,71
1786141889.221,5751092,11826672,0,18712868,71
1786141889.721,5751092,11826672,0,18710156,71
1786141890.222,5751092,11826672,0,18711124,71
1786141890.722,5751092,11826672,0,18720932,71
1786141891.223,5751092,11826672,0,18732732,71
1786141891.723,5751092,11826672,0,18738724,71
1786141892.223,5751092,11826672,0,18738724,71
1786141892.724,5751092,11826672,0,18748280,71
1786141893.224,5751092,11826672,0,18748280,71
1786141893.725,5751092,11826672,0,18771976,71
1786141894.225,5751092,11826672,0,18772228,71
1786141894.726,5751092,11826672,0,18803908,71
1786141895.226,6015976,12253880,0,18659492,71
1786141895.728,6252784,12433432,0,18426660,71
1786141896.228,6947628,13154868,0,17898356,71
1786141896.728,7513208,13941300,0,17326096,71
1786141897.229,8091796,14989876,0,16690636,71
1786141897.729,8627156,14989876,0,16339488,71
1786141898.229,8841056,17087028,0,16334356,71
1786141898.730,6252276,12433432,0,18954840,71
1786141899.230,4083792,9824636,0,20942604,71
# MARK 1786141899.464 run_simulation:end
# MARK 1786141899.464 call:get_diagnostics:{}
1786141899.730,4034976,9775360,0,20958096,72
1786141900.231,4249124,10236012,0,20493944,72
# MARK 1786141900.329 call:get_project_diagnostics:{}
# MARK 1786141900.499 call:get_tool_load_report:{}
1786141900.731,4249268,10236012,0,20498172,72
1786141901.232,4249268,10087944,0,20497388,72
# MARK 1786141901.433 call:narrate_toolpath:{"index": 0}
1786141901.732,4249276,10087944,0,20521064,72
# MARK 1786141902.146 call:narrate_toolpath:{"index": 1}
1786141902.233,4249360,10087944,0,20517228,72
1786141902.733,4249360,10087944,0,20527180,72
# MARK 1786141903.158 call:narrate_toolpath:{"index": 2}
1786141903.234,4249364,10087944,0,20526956,72
1786141903.734,4249364,10087944,0,20545764,72
# MARK 1786141904.156 call:narrate_toolpath:{"index": 3}
1786141904.235,4249368,10087944,0,20545584,72
1786141904.735,4249368,10087944,0,20548436,72
# MARK 1786141905.117 call:narrate_toolpath:{"index": 4}
1786141905.236,4249372,10087944,0,20547792,72
1786141905.736,4249372,10087944,0,20562552,72
# MARK 1786141906.162 call:narrate_toolpath:{"index": 5}
1786141906.237,4249372,10087944,0,20561888,72
1786141906.737,4249372,10087944,0,20579120,72
# MARK 1786141907.166 call:narrate_toolpath:{"index": 6}
1786141907.238,4249376,10087944,0,20580068,72
1786141907.738,4249376,10087944,0,20596188,72
# MARK 1786141908.165 call:narrate_toolpath:{"index": 7}
1786141908.238,4249376,10087944,0,20611620,72
1786141908.739,4249376,10087944,0,20627756,72
# MARK 1786141909.124 call:narrate_toolpath:{"index": 8}
1786141909.239,4249384,10087944,0,20631400,72
1786141909.740,4249384,10087944,0,20658340,72
# MARK 1786141910.184 call:get_toolpath_diagnostics:{"index": 0}
1786141910.241,4249384,10087944,0,20653284,72
1786141910.741,4249384,10087944,0,20671160,72
1786141911.242,4249384,10087944,0,20703888,72
# MARK 1786141911.484 call:get_toolpath_diagnostics:{"index": 1}
1786141911.742,4249448,10087944,0,20723852,72
1786141912.243,4249448,10087944,0,20721332,72
# MARK 1786141912.450 call:get_toolpath_diagnostics:{"index": 2}
1786141912.743,4249452,10087944,0,20731260,72
1786141913.244,4249452,10087944,0,20722756,72
# MARK 1786141913.431 call:get_toolpath_diagnostics:{"index": 3}
1786141913.744,4249452,10087944,0,20734212,72
1786141914.245,4249452,10087944,0,20732708,72
# MARK 1786141914.436 call:get_toolpath_diagnostics:{"index": 4}
1786141914.745,4249460,10087944,0,20752048,72
1786141915.245,4249460,10087944,0,20772188,72
# MARK 1786141915.445 call:get_toolpath_diagnostics:{"index": 5}
1786141915.746,4249460,10087944,0,20784692,72
1786141916.246,4249460,10087944,0,20788564,72
# MARK 1786141916.440 call:get_toolpath_diagnostics:{"index": 6}
1786141916.747,4249468,10087944,0,20800408,72
1786141917.247,4249468,10087944,0,20800408,72
# MARK 1786141917.446 call:get_toolpath_diagnostics:{"index": 7}
1786141917.748,4249468,10087944,0,20813176,72
1786141918.248,4249468,10087944,0,20813432,72
# MARK 1786141918.447 call:get_toolpath_diagnostics:{"index": 8}
1786141918.748,4249472,10087944,0,20828932,72
1786141919.249,4249472,10087944,0,20834836,72
# MARK 1786141919.442 call:inspect_spans:{"index": 0}
1786141919.749,4249476,10087944,0,20835824,72
# MARK 1786141920.142 call:inspect_spans:{"index": 1}
1786141920.250,4249544,10087944,0,20838720,72
1786141920.750,4249544,10087944,0,20849292,72
# MARK 1786141921.144 call:inspect_spans:{"index": 2}
1786141921.251,4249544,10087944,0,20849548,72
1786141921.751,4249544,10087944,0,20852664,72
# MARK 1786141922.142 call:inspect_spans:{"index": 3}
1786141922.252,4249544,10087944,0,20857668,72
1786141922.752,4249544,10087944,0,20866976,72
# MARK 1786141923.143 call:inspect_spans:{"index": 4}
1786141923.253,4249544,10087944,0,20888344,72
1786141923.753,4249544,10087944,0,20898276,72
# MARK 1786141924.146 call:inspect_spans:{"index": 5}
1786141924.254,4249552,10087944,0,20898308,72
1786141924.754,4249552,10087944,0,20879248,72
# MARK 1786141925.147 call:inspect_spans:{"index": 6}
1786141925.255,4249560,10087944,0,20880224,72
1786141925.755,4249560,10087944,0,20886084,72
# MARK 1786141926.150 call:inspect_spans:{"index": 7}
1786141926.256,4249564,10087944,0,20886348,72
1786141926.756,4249564,10087944,0,20888584,72
# MARK 1786141927.150 call:inspect_spans:{"index": 8}
1786141927.257,4249564,10087944,0,20890496,72
1786141927.757,4249564,10087944,0,20893588,72
# MARK 1786141928.154 call:get_generation_debug_trace:{"index": 0}
1786141928.258,4249568,10087944,0,20893588,72
1786141928.758,4249568,10087944,0,20896048,72
# MARK 1786141929.162 call:get_generation_debug_trace:{"index": 1}
1786141929.259,4249572,10087944,0,20896868,72
1786141929.759,4249572,10087944,0,20893772,72
# MARK 1786141930.157 call:get_generation_debug_trace:{"index": 2}
1786141930.260,4249576,10087944,0,20896080,72
1786141930.760,4249576,10087944,0,20898080,72
# MARK 1786141931.158 call:get_generation_debug_trace:{"index": 3}
1786141931.261,4249576,10087944,0,20880324,72
1786141931.761,4249576,10087944,0,20879444,72
# MARK 1786141932.157 call:get_generation_debug_trace:{"index": 4}
1786141932.261,4249584,10087944,0,20876924,72
1786141932.762,4249584,10087944,0,20878724,72
# MARK 1786141933.159 call:get_generation_debug_trace:{"index": 5}
1786141933.262,4249584,10087944,0,20897620,72
1786141933.763,4249584,10087944,0,20903252,72
# MARK 1786141934.171 call:get_generation_debug_trace:{"index": 6}
1786141934.263,4249588,10087944,0,20904144,72
1786141934.764,4249588,10087944,0,20883048,72
# MARK 1786141935.167 call:get_generation_debug_trace:{"index": 7}
1786141935.264,4249588,10087944,0,20891396,72
1786141935.765,4249588,10087944,0,20892208,72
# MARK 1786141936.167 call:get_generation_debug_trace:{"index": 8}
1786141936.265,4249588,10087944,0,20891784,72
1786141936.766,4249588,10087944,0,20880100,72
# MARK 1786141937.167 call:get_cut_trace:{"toolpath_id": 0}
1786141937.266,4249592,10087944,0,20883044,72
1786141937.767,4249592,10087944,0,20894136,72
# MARK 1786141938.173 call:get_cut_trace:{"toolpath_id": 1}
1786141938.267,4249592,10087944,0,20894136,72
1786141938.768,4249592,10087944,0,20896928,72
# MARK 1786141939.172 call:get_cut_trace:{"toolpath_id": 2}
1786141939.269,4249596,10087944,0,20897080,72
1786141939.769,4249596,10087944,0,20895024,72
# MARK 1786141940.172 call:get_cut_trace:{"toolpath_id": 3}
1786141940.269,4249600,10087944,0,20895332,72
1786141940.770,4249600,10087944,0,20900424,72
# MARK 1786141941.174 call:get_cut_trace:{"toolpath_id": 4}
1786141941.270,4249600,10087944,0,20909112,72
1786141941.771,4249600,10087944,0,20924236,72
# MARK 1786141942.193 call:get_cut_trace:{"toolpath_id": 5}
1786141942.271,4251420,10087944,0,20920492,72
1786141942.772,4251420,10087944,0,20922424,72
# MARK 1786141943.213 call:get_cut_trace:{"toolpath_id": 6}
1786141943.272,4255804,10087944,0,20920660,72
1786141943.773,4255804,10087944,0,20928056,72
# MARK 1786141944.205 call:get_cut_trace:{"toolpath_id": 7}
1786141944.273,4257156,10087944,0,20924248,72
1786141944.774,4257156,10087944,0,20908520,72
# MARK 1786141945.187 call:get_cut_trace:{"toolpath_id": 8}
1786141945.274,4257160,10087944,0,20899452,72
1786141945.775,4257160,10087944,0,20900308,72
# MARK 1786141946.179 call:get_cut_trace:{"toolpath_id": 10}
1786141946.275,4257168,10087944,0,20911748,72
1786141946.776,4257168,10087944,0,20913616,72
# MARK 1786141947.195 call:get_cut_trace:{"toolpath_id": 11}
1786141947.277,4257676,10087944,0,20905904,72
1786141947.777,4257676,10087944,0,20907464,72
# MARK 1786141948.183 call:get_cut_trace:{"toolpath_id": 12}
1786141948.278,4257692,10155544,0,20906204,73
1786141948.778,4257692,10155544,0,20905480,73
# MARK 1786141949.188 call:get_cut_trace:{"toolpath_id": 14}
1786141949.278,4257696,10155544,0,20905980,73
1786141949.779,4257696,10155544,0,20896956,73
